Date and Hour,Solar,Wind
2021-04-14 14:00:00+02:00,4266.0,4818.0
2020-12-27 03:00:00+01:00,0.0,11817.0
2022-05-07 19:00:00+02:00,974.0,4023.0
2022-07-22 02:00:00+02:00,1.0,3049.0
2022-03-31 21:00:00+02:00,4.0,9721.0
2020-12-11 19:00:00+01:00,0.0,6213.0
2021-11-25 06:00:00+01:00,2.0,2825.0
2021-05-30 10:00:00+02:00,3390.0,1736.0
2022-11-23 06:00:00+01:00,1.0,8155.0
2021-01-31 19:00:00+01:00,1.0,5859.0
2020-05-17 22:00:00+02:00,3.0,2260.0
2021-11-24 04:00:00+01:00,1.0,4918.0
2020-10-09 08:00:00+02:00,141.0,2299.0
2021-01-26 10:00:00+01:00,1430.0,3481.0
2022-01-01 13:00:00+01:00,2878.0,3185.0
2023-03-21 05:00:00+01:00,1.0,4085.0
2020-12-27 04:00:00+01:00,0.0,11724.0
2020-07-21 21:00:00+02:00,23.0,4359.0
2023-02-03 12:00:00+01:00,4331.0,6916.0
2023-04-08 18:00:00+02:00,2608.0,1845.0
2021-09-14 23:00:00+02:00,1.0,2872.0
2021-07-29 14:00:00+02:00,4153.0,3428.0
2022-09-06 01:00:00+02:00,1.0,3949.0
2021-09-24 23:00:00+02:00,2.0,961.0
2022-07-10 23:00:00+02:00,7.0,4992.0
2021-12-14 01:00:00+01:00,1.0,691.0
2020-11-24 04:00:00+01:00,0.0,1695.0
2023-01-24 19:00:00+01:00,1.0,2934.0
2022-06-21 10:00:00+02:00,2827.0,784.0
2021-01-29 13:00:00+01:00,1900.0,13912.0
2021-05-07 08:00:00+02:00,803.0,2152.0
2022-08-26 10:00:00+02:00,3120.0,2417.0
2021-05-02 01:00:00+02:00,1.0,2914.0
2023-02-06 04:00:00+01:00,0.0,7095.0
2021-10-03 08:00:00+02:00,79.0,8697.0
2020-11-23 21:00:00+01:00,0.0,1317.0
2023-01-03 01:00:00+01:00,1.0,4426.0
2023-01-17 07:00:00+01:00,1.0,2961.0
2022-05-09 01:00:00+02:00,1.0,4229.0
2020-12-04 07:00:00+01:00,0.0,10098.0
2023-05-14 23:00:00+02:00,1.0,4024.0
2023-04-21 10:00:00+02:00,4176.0,1821.0
2020-05-21 01:00:00+02:00,1.0,2667.0
2021-01-26 18:00:00+01:00,1.0,4207.0
2022-02-25 15:00:00+01:00,3706.0,5087.0
2020-09-10 09:00:00+02:00,1021.0,1191.0
2023-05-29 10:00:00+02:00,3091.0,3843.0
2021-08-04 13:00:00+02:00,2250.0,825.0
2021-02-06 06:00:00+01:00,0.0,2108.0
2022-11-16 01:00:00+01:00,1.0,8821.0
2022-09-01 13:00:00+02:00,5551.0,1372.0
2020-02-10 11:00:00+01:00,1276.0,12764.0
2020-04-01 13:00:00+02:00,3040.0,2292.0
2020-02-06 16:00:00+01:00,1227.0,2803.0
2022-04-20 03:00:00+02:00,1.0,4391.0
2023-03-05 20:00:00+01:00,4.0,945.0
2020-05-13 15:00:00+02:00,1623.0,6883.0
2022-06-01 09:00:00+02:00,2729.0,414.0
2022-05-03 10:00:00+02:00,3385.0,1475.0
2022-05-24 14:00:00+02:00,3908.0,4390.0
2023-06-27 02:00:00+02:00,0.0,3042.0
2021-03-27 19:00:00+01:00,13.0,1777.0
2022-10-12 17:00:00+02:00,1607.0,568.0
2023-01-11 07:00:00+01:00,1.0,10179.0
2022-08-19 16:00:00+02:00,3877.0,4216.0
2020-10-26 21:00:00+01:00,0.0,7522.0
2021-09-17 06:00:00+02:00,2.0,631.0
2022-07-03 02:00:00+02:00,2.0,1506.0
2022-04-02 14:00:00+02:00,3159.0,9736.0
2021-10-16 09:00:00+02:00,1145.0,1233.0
2021-08-02 13:00:00+02:00,4143.0,948.0
2021-02-10 22:00:00+01:00,0.0,4099.0
2021-03-25 22:00:00+01:00,3.0,1810.0
2022-09-12 20:00:00+02:00,4.0,1930.0
2020-09-24 21:00:00+02:00,0.0,8773.0
2022-10-22 11:00:00+02:00,3325.0,2208.0
2020-04-13 13:00:00+02:00,2240.0,7525.0
2021-12-13 19:00:00+01:00,1.0,1451.0
2021-10-25 23:00:00+02:00,2.0,3132.0
2022-09-12 19:00:00+02:00,256.0,1616.0
2020-11-27 02:00:00+01:00,0.0,1658.0
2020-06-04 04:00:00+02:00,0.0,2618.0
2020-05-18 15:00:00+02:00,3709.0,1549.0
2023-05-06 08:00:00+02:00,1769.0,1172.0
2020-09-05 17:00:00+02:00,2040.0,2701.0
2022-11-15 06:00:00+01:00,1.0,8625.0
2021-06-11 06:00:00+02:00,68.0,1299.0
2020-08-26 09:00:00+02:00,1341.0,8215.0
2021-11-09 14:00:00+01:00,2821.0,1075.0
2022-06-06 03:00:00+02:00,1.0,2021.0
2023-01-09 21:00:00+01:00,1.0,10617.0
2023-03-04 22:00:00+01:00,3.0,3465.0
2020-04-12 19:00:00+02:00,277.0,2480.0
2021-04-08 11:00:00+02:00,3904.0,420.0
2020-01-15 10:00:00+01:00,737.0,12160.0
2022-02-20 00:00:00+01:00,1.0,12343.0
2022-08-12 19:00:00+02:00,1066.0,2393.0
2022-06-03 12:00:00+02:00,3872.0,832.0
2020-09-27 10:00:00+02:00,1342.0,11698.0
2020-08-26 17:00:00+02:00,2225.0,6514.0
2022-05-24 05:00:00+02:00,1.0,5971.0
2021-09-28 13:00:00+02:00,3514.0,1721.0
2022-10-15 07:00:00+02:00,2.0,8442.0
2021-08-12 17:00:00+02:00,2522.0,562.0
2021-11-18 01:00:00+01:00,2.0,1508.0
2021-11-07 15:00:00+01:00,1062.0,4356.0
2020-08-18 07:00:00+02:00,111.0,762.0
2021-12-26 04:00:00+01:00,1.0,2005.0
2022-10-12 13:00:00+02:00,4230.0,354.0
2022-03-12 09:00:00+01:00,953.0,4953.0
2022-05-02 23:00:00+02:00,1.0,5625.0
2022-12-21 09:00:00+01:00,358.0,6927.0
2021-01-19 10:00:00+01:00,1625.0,10260.0
2020-12-26 05:00:00+01:00,0.0,2785.0
2022-08-07 21:00:00+02:00,10.0,6196.0
2022-06-05 03:00:00+02:00,1.0,1786.0
2020-05-24 12:00:00+02:00,3693.0,2453.0
2022-03-27 21:00:00+02:00,4.0,2265.0
2022-02-19 09:00:00+01:00,1400.0,6563.0
2023-04-26 05:00:00+02:00,1.0,2540.0
2022-08-20 02:00:00+02:00,2.0,2753.0
2023-01-11 01:00:00+01:00,1.0,14357.0
2020-06-29 02:00:00+02:00,0.0,3070.0
2021-10-22 06:00:00+02:00,2.0,2796.0
2021-01-15 14:00:00+01:00,1272.0,4907.0
2021-05-02 14:00:00+02:00,3608.0,1428.0
2023-02-08 17:00:00+01:00,569.0,1398.0
2021-10-26 17:00:00+02:00,1168.0,2663.0
2023-01-19 20:00:00+01:00,1.0,1529.0
2021-06-18 17:00:00+02:00,2787.0,6470.0
2023-02-03 22:00:00+01:00,0.0,4012.0
2020-05-01 11:00:00+02:00,1381.0,7051.0
2022-12-11 13:00:00+01:00,2980.0,1450.0
2022-12-13 08:00:00+01:00,22.0,5907.0
2023-05-23 11:00:00+02:00,4160.0,5872.0
2022-01-12 04:00:00+01:00,1.0,2217.0
2021-11-17 22:00:00+01:00,2.0,1705.0
2023-06-06 22:00:00+02:00,1.0,5626.0
2020-04-24 02:00:00+02:00,0.0,855.0
2021-01-02 18:00:00+01:00,0.0,1821.0
2022-04-11 22:00:00+02:00,3.0,9012.0
2021-11-08 23:00:00+01:00,1.0,1739.0
2020-01-21 05:00:00+01:00,0.0,3609.0
2020-07-11 21:00:00+02:00,30.0,3135.0
2020-08-26 16:00:00+02:00,2898.0,6917.0
2021-02-18 17:00:00+01:00,178.0,8992.0
2021-12-06 15:00:00+01:00,721.0,7708.0
2021-08-24 12:00:00+02:00,3875.0,7247.0
2023-02-04 23:00:00+01:00,0.0,3557.0
2022-07-19 14:00:00+02:00,5736.0,5582.0
2021-04-10 12:00:00+02:00,1881.0,4921.0
2021-08-27 11:00:00+02:00,3870.0,2666.0
2021-06-11 16:00:00+02:00,3459.0,1042.0
2021-04-30 04:00:00+02:00,1.0,1466.0
2022-02-25 05:00:00+01:00,1.0,7320.0
2020-08-02 18:00:00+02:00,1503.0,3402.0
2021-09-21 12:00:00+02:00,3416.0,2175.0
2020-08-07 08:00:00+02:00,806.0,1658.0
2021-01-13 08:00:00+01:00,29.0,3909.0
2022-09-27 19:00:00+02:00,55.0,8490.0
2020-08-12 02:00:00+02:00,0.0,2044.0
2021-03-30 03:00:00+02:00,1.0,3237.0
2020-12-23 02:00:00+01:00,0.0,6530.0
2022-06-27 23:00:00+02:00,1.0,2018.0
2020-07-28 01:00:00+02:00,1.0,4999.0
2021-04-04 11:00:00+02:00,3768.0,1642.0
2020-07-12 13:00:00+02:00,3609.0,2085.0
2021-10-17 03:00:00+02:00,2.0,1764.0
2020-07-10 18:00:00+02:00,1252.0,3261.0
2021-06-25 09:00:00+02:00,2514.0,1052.0
2021-07-18 02:00:00+02:00,2.0,5181.0
2022-07-12 22:00:00+02:00,3.0,1354.0
2022-01-25 16:00:00+01:00,1181.0,65.0
2020-05-21 09:00:00+02:00,1911.0,585.0
2022-08-23 16:00:00+02:00,4406.0,596.0
2023-06-25 03:00:00+02:00,0.0,2956.0
2021-08-29 22:00:00+02:00,4.0,3173.0
2020-05-18 11:00:00+02:00,3654.0,1044.0
2022-03-08 18:00:00+01:00,130.0,3434.0
2020-09-05 08:00:00+02:00,482.0,1598.0
2022-01-08 22:00:00+01:00,2.0,14752.0
2023-01-17 20:00:00+01:00,1.0,4982.0
2020-10-22 16:00:00+02:00,582.0,3412.0
2021-06-13 04:00:00+02:00,1.0,3030.0
2020-12-07 02:00:00+01:00,0.0,848.0
2020-05-27 21:00:00+02:00,17.0,3844.0
2022-07-09 03:00:00+02:00,3.0,3145.0
2022-11-27 03:00:00+01:00,1.0,7504.0
2020-01-13 03:00:00+01:00,0.0,2525.0
2021-02-21 15:00:00+01:00,1520.0,5888.0
2022-11-29 06:00:00+01:00,1.0,1833.0
2021-01-13 03:00:00+01:00,0.0,3241.0
2023-01-18 14:00:00+01:00,2142.0,4046.0
2021-03-07 21:00:00+01:00,0.0,3440.0
2020-09-21 09:00:00+02:00,790.0,473.0
2021-10-28 05:00:00+02:00,2.0,5652.0
2022-11-28 15:00:00+01:00,755.0,3042.0
2021-08-03 20:00:00+02:00,123.0,946.0
2020-06-29 03:00:00+02:00,0.0,2928.0
2021-12-09 15:00:00+01:00,744.0,4640.0
2020-11-22 22:00:00+01:00,0.0,678.0
2020-06-16 18:00:00+02:00,1258.0,1206.0
2020-06-02 21:00:00+02:00,27.0,1510.0
2020-04-14 13:00:00+02:00,4109.0,4712.0
2022-07-03 13:00:00+02:00,5985.0,1294.0
2022-09-16 07:00:00+02:00,29.0,2206.0
2021-09-30 17:00:00+02:00,2269.0,3216.0
2022-01-29 18:00:00+01:00,4.0,9729.0
2022-08-10 20:00:00+02:00,204.0,4822.0
2022-09-23 22:00:00+02:00,1.0,994.0
2020-12-01 10:00:00+01:00,477.0,6967.0
2023-01-29 18:00:00+01:00,3.0,2690.0
2021-09-12 12:00:00+02:00,4611.0,124.0
2020-09-10 04:00:00+02:00,0.0,1555.0
2023-04-20 18:00:00+02:00,2145.0,4202.0
2023-03-16 09:00:00+01:00,3862.0,6020.0
2021-07-07 00:00:00+02:00,1.0,3706.0
2021-06-26 14:00:00+02:00,4264.0,485.0
2021-07-16 02:00:00+02:00,1.0,4392.0
2021-04-12 06:00:00+02:00,1.0,2037.0
2020-12-22 01:00:00+01:00,0.0,12717.0
2021-01-20 09:00:00+01:00,269.0,12238.0
2022-10-29 22:00:00+02:00,1.0,4724.0
2023-02-04 00:00:00+01:00,0.0,3341.0
2021-10-03 20:00:00+02:00,2.0,5400.0
2021-05-11 01:00:00+02:00,1.0,1836.0
2022-05-03 20:00:00+02:00,147.0,3793.0
2021-11-23 10:00:00+01:00,1971.0,6547.0
2021-02-24 11:00:00+01:00,2839.0,4816.0
2021-09-06 15:00:00+02:00,4373.0,910.0
2021-08-19 00:00:00+02:00,3.0,2070.0
2021-02-12 22:00:00+01:00,0.0,8260.0
2021-09-01 01:00:00+02:00,1.0,5921.0
2021-03-31 23:00:00+02:00,2.0,1442.0
2020-01-31 21:00:00+01:00,0.0,8390.0
2020-05-27 13:00:00+02:00,3921.0,3038.0
2021-05-25 02:00:00+02:00,1.0,10014.0
2021-01-07 10:00:00+01:00,1038.0,581.0
2020-05-17 05:00:00+02:00,0.0,2862.0
2023-06-10 07:00:00+02:00,620.0,1882.0
2022-04-03 00:00:00+02:00,3.0,4788.0
2022-03-20 13:00:00+01:00,3032.0,2423.0
2023-04-20 21:00:00+02:00,1.0,3405.0
2020-09-03 23:00:00+02:00,2.0,2098.0
2021-06-22 14:00:00+02:00,3147.0,3522.0
2022-06-29 05:00:00+02:00,1.0,869.0
2021-07-23 16:00:00+02:00,2917.0,4449.0
2022-02-17 08:00:00+01:00,252.0,14111.0
2020-05-15 00:00:00+02:00,0.0,8265.0
2023-05-17 11:00:00+02:00,6345.0,6196.0
2023-02-24 20:00:00+01:00,2.0,3732.0
2021-07-29 04:00:00+02:00,1.0,3664.0
2022-04-04 12:00:00+02:00,5305.0,8595.0
2021-02-04 15:00:00+01:00,820.0,2150.0
2023-01-21 17:00:00+01:00,135.0,8014.0
2022-07-29 01:00:00+02:00,1.0,1758.0
2022-07-20 06:00:00+02:00,28.0,2257.0
2020-06-09 10:00:00+02:00,2068.0,2267.0
2022-02-22 20:00:00+01:00,1.0,9538.0
2022-12-12 19:00:00+01:00,1.0,5989.0
2020-04-17 03:00:00+02:00,0.0,2076.0
2021-07-15 17:00:00+02:00,2465.0,6672.0
2020-01-27 16:00:00+01:00,151.0,9788.0
2021-04-03 09:00:00+02:00,1529.0,9125.0
2020-10-16 14:00:00+02:00,2068.0,2134.0
2023-04-05 17:00:00+02:00,4451.0,1071.0
2023-04-03 10:00:00+02:00,3236.0,6079.0
2023-06-14 20:00:00+02:00,443.0,3200.0
2022-09-26 16:00:00+02:00,2427.0,11266.0
2022-10-15 18:00:00+02:00,259.0,4538.0
2021-01-26 07:00:00+01:00,0.0,4549.0
2021-09-01 16:00:00+02:00,3319.0,6126.0
2020-02-09 17:00:00+01:00,125.0,12437.0
2020-09-26 20:00:00+02:00,0.0,8155.0
2021-03-19 03:00:00+01:00,1.0,4306.0
2020-04-25 13:00:00+02:00,3333.0,848.0
2020-06-27 20:00:00+02:00,258.0,5299.0
2022-05-13 08:00:00+02:00,1231.0,1196.0
2022-05-26 12:00:00+02:00,3616.0,3001.0
2020-06-07 01:00:00+02:00,0.0,3643.0
2022-03-24 05:00:00+01:00,4.0,2053.0
2020-07-22 12:00:00+02:00,2958.0,829.0
2020-08-16 21:00:00+02:00,2.0,1559.0
2020-10-02 03:00:00+02:00,0.0,9911.0
2021-06-20 17:00:00+02:00,2051.0,1737.0
2023-02-25 12:00:00+01:00,3062.0,6237.0
2020-05-07 06:00:00+02:00,12.0,1941.0
2022-07-04 06:00:00+02:00,64.0,1784.0
2023-01-06 11:00:00+01:00,1868.0,6639.0
2022-01-03 22:00:00+01:00,2.0,7756.0
2021-08-19 11:00:00+02:00,2540.0,1187.0
2022-04-13 12:00:00+02:00,3237.0,509.0
2022-12-11 16:00:00+01:00,418.0,1018.0
2020-07-09 13:00:00+02:00,3878.0,3111.0
2020-10-17 00:00:00+02:00,0.0,1179.0
2020-12-11 06:00:00+01:00,0.0,8241.0
2022-10-23 05:00:00+02:00,1.0,7545.0
2020-02-20 02:00:00+01:00,0.0,6076.0
2022-10-28 03:00:00+02:00,1.0,8525.0
2020-01-21 00:00:00+01:00,0.0,4713.0
2022-03-03 11:00:00+01:00,3186.0,535.0
2023-04-09 17:00:00+02:00,4253.0,863.0
2022-08-28 12:00:00+02:00,5768.0,2939.0
2023-02-11 14:00:00+01:00,5108.0,847.0
2022-04-27 16:00:00+02:00,3945.0,4872.0
2022-09-02 18:00:00+02:00,1367.0,1232.0
2023-05-03 20:00:00+02:00,186.0,6714.0
2020-02-25 02:00:00+01:00,0.0,9980.0
2021-07-05 05:00:00+02:00,2.0,2936.0
2022-07-14 02:00:00+02:00,1.0,1114.0
2023-05-26 16:00:00+02:00,5912.0,5723.0
2020-08-23 06:00:00+02:00,0.0,4368.0
2022-03-10 20:00:00+01:00,4.0,6240.0
2022-05-24 17:00:00+02:00,2356.0,3429.0
2022-11-17 22:00:00+01:00,1.0,8784.0
2020-06-15 23:00:00+02:00,0.0,2001.0
2021-11-12 16:00:00+01:00,528.0,3171.0
2021-07-27 17:00:00+02:00,1906.0,3968.0
2023-02-26 02:00:00+01:00,0.0,10595.0
2022-07-01 12:00:00+02:00,5121.0,2350.0
2021-06-29 13:00:00+02:00,3328.0,1619.0
2022-12-15 02:00:00+01:00,1.0,3015.0
2022-07-19 02:00:00+02:00,4.0,5921.0
2023-01-21 08:00:00+01:00,82.0,8417.0
2021-07-26 06:00:00+02:00,15.0,1716.0
2020-02-08 15:00:00+01:00,1112.0,2186.0
2021-11-14 03:00:00+01:00,2.0,2313.0
2023-05-29 23:00:00+02:00,1.0,10408.0
2021-12-10 07:00:00+01:00,1.0,12286.0
2020-11-04 14:00:00+01:00,2003.0,2148.0
2022-12-21 15:00:00+01:00,1169.0,8933.0
2020-09-05 06:00:00+02:00,0.0,2820.0
2021-05-19 05:00:00+02:00,1.0,3491.0
2021-04-08 02:00:00+02:00,2.0,692.0
2023-02-08 03:00:00+01:00,0.0,3498.0
2020-09-25 23:00:00+02:00,0.0,11663.0
2022-01-04 23:00:00+01:00,1.0,9732.0
2021-03-05 18:00:00+01:00,72.0,6088.0
2020-07-07 12:00:00+02:00,3889.0,1169.0
2023-02-09 21:00:00+01:00,0.0,651.0
2021-12-19 20:00:00+01:00,1.0,3125.0
2023-01-28 08:00:00+01:00,43.0,5907.0
2022-11-07 20:00:00+01:00,2.0,11106.0
2020-10-23 19:00:00+02:00,1.0,4554.0
2022-05-13 20:00:00+02:00,247.0,1494.0
2020-05-03 13:00:00+02:00,3410.0,1716.0
2021-07-23 21:00:00+02:00,24.0,5472.0
2023-03-11 23:00:00+01:00,3.0,5657.0
2023-04-22 20:00:00+02:00,102.0,4384.0
2021-08-26 18:00:00+02:00,1841.0,4645.0
2021-12-21 10:00:00+01:00,1462.0,1832.0
2020-11-14 16:00:00+01:00,372.0,7851.0
2022-11-10 15:00:00+01:00,2121.0,2494.0
2021-06-21 17:00:00+02:00,2550.0,2076.0
2021-10-20 03:00:00+02:00,2.0,10932.0
2021-12-12 13:00:00+01:00,1875.0,3376.0
2021-05-16 14:00:00+02:00,2350.0,8341.0
2020-01-22 08:00:00+01:00,16.0,4047.0
2020-12-18 18:00:00+01:00,0.0,8599.0
2023-02-28 10:00:00+01:00,3354.0,6712.0
2021-02-23 16:00:00+01:00,1572.0,8943.0
2020-09-12 08:00:00+02:00,467.0,1419.0
2022-06-29 08:00:00+02:00,1779.0,480.0
2022-05-04 21:00:00+02:00,2.0,1664.0
2023-04-02 00:00:00+02:00,0.0,8397.0
2020-11-15 06:00:00+01:00,0.0,12355.0
2023-05-19 23:00:00+02:00,1.0,7526.0
2021-01-14 03:00:00+01:00,0.0,7138.0
2020-04-01 16:00:00+02:00,2315.0,2081.0
2022-01-26 09:00:00+01:00,830.0,628.0
2022-07-11 22:00:00+02:00,5.0,3552.0
2021-07-14 06:00:00+02:00,22.0,4534.0
2021-12-09 08:00:00+01:00,75.0,5937.0
2022-01-22 21:00:00+01:00,2.0,1972.0
2021-06-29 18:00:00+02:00,1748.0,2404.0
2021-06-13 10:00:00+02:00,3725.0,919.0
2022-03-11 14:00:00+01:00,1586.0,13276.0
2021-11-27 02:00:00+01:00,2.0,6157.0
2021-03-09 20:00:00+01:00,4.0,2184.0
2022-04-24 17:00:00+02:00,2129.0,3762.0
2023-05-21 17:00:00+02:00,2339.0,3859.0
2023-06-21 18:00:00+02:00,1808.0,713.0
2021-10-27 04:00:00+02:00,2.0,2351.0
2022-12-03 18:00:00+01:00,2.0,5307.0
2023-06-14 16:00:00+02:00,5144.0,2134.0
2021-03-12 19:00:00+01:00,1.0,12211.0
2020-10-01 09:00:00+02:00,528.0,5416.0
2023-02-22 00:00:00+01:00,1.0,3385.0
2023-04-19 06:00:00+02:00,3.0,6821.0
2023-03-08 00:00:00+01:00,2.0,7676.0
2020-12-21 08:00:00+01:00,30.0,10400.0
2021-06-13 07:00:00+02:00,489.0,1871.0
2020-11-14 04:00:00+01:00,0.0,5333.0
2021-05-21 03:00:00+02:00,1.0,9226.0
2022-11-21 19:00:00+01:00,1.0,11527.0
2020-06-03 03:00:00+02:00,0.0,955.0
2021-11-15 13:00:00+01:00,786.0,3041.0
2023-04-15 02:00:00+02:00,1.0,5847.0
2021-06-24 02:00:00+02:00,1.0,2222.0
2020-10-07 06:00:00+02:00,0.0,7027.0
2021-01-08 19:00:00+01:00,0.0,830.0
2020-10-10 22:00:00+02:00,0.0,4353.0
2023-04-05 06:00:00+02:00,1.0,1205.0
2020-01-10 14:00:00+01:00,957.0,3988.0
2022-06-23 07:00:00+02:00,486.0,1034.0
2020-07-25 09:00:00+02:00,1848.0,1391.0
2022-09-29 15:00:00+02:00,3017.0,1016.0
2020-11-04 09:00:00+01:00,1101.0,993.0
2020-12-23 04:00:00+01:00,0.0,6538.0
2021-03-08 05:00:00+01:00,0.0,2985.0
2023-05-26 10:00:00+02:00,5667.0,3165.0
2020-05-26 02:00:00+02:00,0.0,3916.0
2020-06-26 03:00:00+02:00,0.0,3297.0
2023-06-21 16:00:00+02:00,3741.0,460.0
2022-12-28 18:00:00+01:00,2.0,16013.0
2021-03-28 22:00:00+02:00,4.0,3184.0
2022-07-01 21:00:00+02:00,63.0,736.0
2023-05-17 13:00:00+02:00,6422.0,7649.0
2021-11-14 21:00:00+01:00,2.0,4512.0
2020-04-05 17:00:00+02:00,2394.0,6090.0
2022-01-25 07:00:00+01:00,3.0,329.0
2023-04-13 00:00:00+02:00,1.0,15851.0
2022-04-05 07:00:00+02:00,37.0,5865.0
2022-06-07 20:00:00+02:00,394.0,3154.0
2023-05-22 22:00:00+02:00,1.0,5396.0
2020-07-18 05:00:00+02:00,0.0,1088.0
2023-02-13 10:00:00+01:00,3931.0,1969.0
2020-07-31 07:00:00+02:00,165.0,3907.0
2020-12-02 05:00:00+01:00,0.0,3926.0
2021-06-29 08:00:00+02:00,981.0,1033.0
2021-07-22 09:00:00+02:00,2137.0,719.0
2023-02-08 22:00:00+01:00,0.0,3008.0
2020-10-24 20:00:00+02:00,0.0,11695.0
2021-12-06 01:00:00+01:00,1.0,3535.0
2023-02-27 12:00:00+01:00,3752.0,14342.0
2021-11-11 15:00:00+01:00,1524.0,230.0
2022-08-24 16:00:00+02:00,4827.0,843.0
2022-12-03 15:00:00+01:00,530.0,4659.0
2023-04-05 12:00:00+02:00,7037.0,862.0
2020-04-20 05:00:00+02:00,0.0,5078.0
2022-05-31 18:00:00+02:00,2506.0,2961.0
2021-11-12 23:00:00+01:00,2.0,5868.0
2020-12-16 20:00:00+01:00,0.0,7852.0
2021-04-06 23:00:00+02:00,3.0,3962.0
2021-05-28 11:00:00+02:00,4066.0,1273.0
2020-02-25 16:00:00+01:00,1003.0,12037.0
2020-09-16 05:00:00+02:00,0.0,589.0
2021-09-14 04:00:00+02:00,2.0,3008.0
2023-04-30 21:00:00+02:00,1.0,1815.0
2020-08-10 21:00:00+02:00,2.0,1412.0
2023-04-22 23:00:00+02:00,1.0,6490.0
2020-04-02 06:00:00+02:00,0.0,2001.0
2023-06-21 03:00:00+02:00,0.0,897.0
2021-04-30 07:00:00+02:00,100.0,1278.0
2022-08-20 10:00:00+02:00,3452.0,818.0
2020-05-31 23:00:00+02:00,1.0,6016.0
2022-01-11 18:00:00+01:00,3.0,2619.0
2022-02-13 09:00:00+01:00,1491.0,10351.0
2021-05-07 07:00:00+02:00,195.0,2930.0
2020-04-09 10:00:00+02:00,2688.0,481.0
2020-07-14 13:00:00+02:00,3456.0,1676.0
2021-04-15 21:00:00+02:00,1.0,5123.0
2022-10-11 12:00:00+02:00,3276.0,1301.0
2020-09-23 07:00:00+02:00,7.0,3084.0
2020-09-29 15:00:00+02:00,2268.0,1330.0
2023-01-10 16:00:00+01:00,631.0,13969.0
2021-03-24 03:00:00+01:00,1.0,1609.0
2022-06-21 14:00:00+02:00,3757.0,1012.0
2021-06-01 14:00:00+02:00,3573.0,3160.0
2021-10-09 03:00:00+02:00,2.0,3517.0
2021-09-29 02:00:00+02:00,2.0,6660.0
2023-02-04 03:00:00+01:00,0.0,3166.0
2020-07-07 08:00:00+02:00,1124.0,1149.0
2023-02-20 11:00:00+01:00,4815.0,1875.0
2020-11-11 14:00:00+01:00,2243.0,2198.0
2022-05-05 07:00:00+02:00,243.0,1722.0
2020-04-29 21:00:00+02:00,2.0,5869.0
2021-03-17 17:00:00+01:00,633.0,8516.0
2021-03-05 11:00:00+01:00,2552.0,5838.0
2021-01-07 19:00:00+01:00,0.0,1304.0
2020-07-04 14:00:00+02:00,3789.0,8265.0
2022-03-16 05:00:00+01:00,4.0,3982.0
2021-01-05 01:00:00+01:00,0.0,2460.0
2021-05-15 09:00:00+02:00,994.0,5176.0
2020-02-20 15:00:00+01:00,2379.0,10973.0
2021-10-15 07:00:00+02:00,1.0,1491.0
2022-06-17 20:00:00+02:00,482.0,731.0
2021-05-25 18:00:00+02:00,1914.0,9959.0
2023-01-11 13:00:00+01:00,1939.0,12059.0
2020-07-10 03:00:00+02:00,0.0,3678.0
2021-03-03 05:00:00+01:00,0.0,1708.0
2021-12-04 16:00:00+01:00,233.0,10656.0
2022-05-19 20:00:00+02:00,273.0,1698.0
2021-10-31 14:00:00+01:00,1304.0,12580.0
2020-04-12 11:00:00+02:00,2701.0,910.0
2023-04-21 17:00:00+02:00,3621.0,2228.0
2021-06-21 00:00:00+02:00,1.0,3255.0
2022-10-18 01:00:00+02:00,1.0,1485.0
2020-07-15 19:00:00+02:00,623.0,2450.0
2021-10-06 13:00:00+02:00,3755.0,8720.0
2020-08-23 19:00:00+02:00,563.0,3840.0
2021-05-06 09:00:00+02:00,1236.0,3321.0
2021-03-06 01:00:00+01:00,0.0,6681.0
2022-04-23 14:00:00+02:00,1880.0,6300.0
2022-08-05 04:00:00+02:00,2.0,2958.0
2020-10-13 08:00:00+02:00,96.0,3445.0
2020-12-08 17:00:00+01:00,5.0,1934.0
2021-07-01 22:00:00+02:00,3.0,569.0
2021-06-29 16:00:00+02:00,2895.0,2201.0
2023-04-08 06:00:00+02:00,1.0,3734.0
2022-01-08 20:00:00+01:00,2.0,15308.0
2020-06-25 08:00:00+02:00,981.0,1650.0
2023-02-05 03:00:00+01:00,0.0,3526.0
2021-11-21 17:00:00+01:00,11.0,3292.0
2022-07-26 06:00:00+02:00,21.0,1688.0
2022-11-25 13:00:00+01:00,2657.0,3274.0
2020-05-29 19:00:00+02:00,848.0,4583.0
2020-04-19 17:00:00+02:00,863.0,3256.0
2023-04-24 13:00:00+02:00,4677.0,5731.0
2021-09-13 17:00:00+02:00,1819.0,1110.0
2021-07-04 07:00:00+02:00,117.0,1048.0
2021-07-19 14:00:00+02:00,4956.0,3321.0
2021-02-15 12:00:00+01:00,2690.0,8789.0
2023-04-23 10:00:00+02:00,2727.0,7281.0
2020-10-11 23:00:00+02:00,0.0,3898.0
2021-09-11 06:00:00+02:00,1.0,1321.0
2022-09-16 17:00:00+02:00,2637.0,5990.0
2022-09-22 14:00:00+02:00,5770.0,221.0
2021-12-12 08:00:00+01:00,77.0,4874.0
2022-07-11 23:00:00+02:00,6.0,4237.0
2021-03-19 10:00:00+01:00,1657.0,9615.0
2020-06-01 14:00:00+02:00,2814.0,2282.0
